TIME_NANOSECONDS_TAI,DATA_DELTA_VEL[1],DATA_DELTA_VEL[2],DATA_DELTA_VEL[3],DATA_DELTA_ANGLE[1],DATA_DELTA_ANGLE[2],DATA_DELTA_ANGLE[3]
1.60259601454925e+18,-0.18902587890625,6.103515625e-05,-0.05035400390625,0,0,-1.9073486328125e-06
1.60259601456925e+18,-0.188720703125,-0.0009765625,-0.04815673828125,1.9073486328125e-06,0,1.9073486328125e-06
1.60259601458926e+18,-0.18902587890625,-0.00048828125,-0.04949951171875,0,0,0
1.60259601460925e+18,-0.1884765625,-0.000732421875,-0.0487060546875,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601462925e+18,-0.18951416015625,-0.0009765625,-0.0498046875,1.9073486328125e-06,0,0
1.60259601464926e+18,-0.18817138671875,-0.000732421875,-0.04840087890625,5.7220458984375e-06,-1.9073486328125e-06,0
1.60259601466925e+18,-0.1898193359375,-0.00018310546875,-0.05010986328125,3.814697265625e-06,-3.814697265625e-06,-3.814697265625e-06
1.60259601468925e+18,-0.1898193359375,-0.00103759765625,-0.0491943359375,-3.814697265625e-06,3.814697265625e-06,0
1.60259601470925e+18,-0.188232421875,-0.0009765625,-0.0478515625,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601472924e+18,-0.18927001953125,-0.000244140625,-0.0489501953125,1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259601474925e+18,-0.18817138671875,-0.00042724609375,-0.04901123046875,1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601476925e+18,-0.18927001953125,-0.000732421875,-0.04949951171875,1.9073486328125e-06,0,-3.814697265625e-06
1.60259601478926e+18,-0.188232421875,0.0006103515625,-0.04925537109375,0,0,0
1.60259601480924e+18,-0.18927001953125,-0.00103759765625,-0.0487060546875,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601482925e+18,-0.18896484375,-0.000732421875,-0.0491943359375,-3.814697265625e-06,0,0
1.60259601484925e+18,-0.1895751953125,-0.0009765625,-0.04925537109375,0,1.9073486328125e-06,-5.7220458984375e-06
1.60259601486924e+18,-0.18896484375,-0.00018310546875,-0.04925537109375,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601488925e+18,-0.18902587890625,-0.00128173828125,-0.048095703125,0,3.814697265625e-06,-1.9073486328125e-06
1.60259601490925e+18,-0.188720703125,-0.000732421875,-0.0498046875,0,0,0
1.60259601492924e+18,-0.1884765625,6.103515625e-05,-0.04901123046875,1.9073486328125e-06,5.7220458984375e-06,0
1.60259601494924e+18,-0.188720703125,-0.00048828125,-0.050048828125,1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601496925e+18,-0.18878173828125,-0.00042724609375,-0.04815673828125,-1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601498925e+18,-0.18817138671875,-0.00103759765625,-0.04925537109375,0,0,-3.814697265625e-06
1.60259601500924e+18,-0.1900634765625,-0.00128173828125,-0.0498046875,0,1.9073486328125e-06,0
1.60259601502925e+18,-0.18878173828125,-0.00042724609375,-0.04840087890625,1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601504925e+18,-0.18951416015625,-0.00103759765625,-0.04864501953125,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259601506924e+18,-0.18792724609375,-0.00042724609375,-0.0489501953125,-1.9073486328125e-06,5.7220458984375e-06,-1.9073486328125e-06
1.60259601508924e+18,-0.188232421875,6.103515625e-05,-0.04986572265625,1.9073486328125e-06,-1.9073486328125e-06,0
1.60259601510925e+18,-0.18951416015625,-0.00048828125,-0.04864501953125,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601512925e+18,-0.1898193359375,-0.0018310546875,-0.0489501953125,1.9073486328125e-06,0,-3.814697265625e-06
1.60259601514924e+18,-0.18927001953125,-0.000732421875,-0.0487060546875,-3.814697265625e-06,1.9073486328125e-06,0
1.60259601516925e+18,-0.18951416015625,-0.00042724609375,-0.04949951171875,0,0,0
1.60259601518925e+18,-0.1871337890625,0.00030517578125,-0.04925537109375,1.9073486328125e-06,1.9073486328125e-06,0
1.60259601520924e+18,-0.19036865234375,-0.00152587890625,-0.049560546875,0,1.9073486328125e-06,0
1.60259601522924e+18,-0.188720703125,-0.0009765625,-0.04864501953125,1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259601524925e+18,-0.18927001953125,6.103515625e-05,-0.049560546875,0,0,-1.9073486328125e-06
1.60259601526924e+18,-0.18768310546875,-0.00048828125,-0.04949951171875,1.9073486328125e-06,0,0
1.60259601528924e+18,-0.18951416015625,-0.0009765625,-0.0487060546875,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601530924e+18,-0.18878173828125,-0.00048828125,-0.04864501953125,0,0,0
1.60259601532925e+18,-0.18951416015625,-0.000732421875,-0.0504150390625,-3.814697265625e-06,0,-1.9073486328125e-06
1.60259601534924e+18,-0.1884765625,0.0003662109375,-0.04864501953125,0,0,1.9073486328125e-06
1.60259601536924e+18,-0.1898193359375,-0.0015869140625,-0.0489501953125,1.9073486328125e-06,1.9073486328125e-06,0
1.60259601538925e+18,-0.1884765625,0.0001220703125,-0.049560546875,0,0,1.9073486328125e-06
1.60259601540924e+18,-0.188720703125,-0.00128173828125,-0.0478515625,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601542924e+18,-0.18951416015625,-0.00103759765625,-0.0489501953125,-1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601544924e+18,-0.1898193359375,-0.000732421875,-0.0506591796875,1.9073486328125e-06,5.7220458984375e-06,-1.9073486328125e-06
1.60259601546923e+18,-0.188720703125,-0.00018310546875,-0.04754638671875,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06
1.60259601548924e+18,-0.1871337890625,0.0003662109375,-0.0489501953125,-1.9073486328125e-06,-1.9073486328125e-06,0
1.60259601550924e+18,-0.19091796875,-0.0015869140625,-0.0498046875,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601552925e+18,-0.1884765625,-0.0009765625,-0.0487060546875,-1.9073486328125e-06,-1.9073486328125e-06,-5.7220458984375e-06
1.60259601554924e+18,-0.18792724609375,0.0006103515625,-0.0498046875,1.9073486328125e-06,0,1.9073486328125e-06
1.60259601556924e+18,-0.19061279296875,-0.00128173828125,-0.04949951171875,-3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601558924e+18,-0.18792724609375,-0.00128173828125,-0.0478515625,0,0,0
1.60259601560923e+18,-0.188720703125,0.0006103515625,-0.04925537109375,0,0,-3.814697265625e-06
1.60259601562924e+18,-0.188720703125,-0.000732421875,-0.0489501953125,-1.9073486328125e-06,3.814697265625e-06,0
1.60259601564924e+18,-0.1895751953125,-0.00177001953125,-0.04815673828125,0,3.814697265625e-06,0
1.60259601566923e+18,-0.1903076171875,-0.00048828125,-0.05035400390625,0,1.9073486328125e-06,1.9073486328125e-06
1.60259601568923e+18,-0.18902587890625,-0.00103759765625,-0.04925537109375,0,0,-1.9073486328125e-06
1.60259601570924e+18,-0.18792724609375,0.0001220703125,-0.048095703125,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601572924e+18,-0.18927001953125,-0.000244140625,-0.05035400390625,0,0,-3.814697265625e-06
1.60259601574923e+18,-0.18902587890625,-0.001220703125,-0.04840087890625,0,0,-1.9073486328125e-06
1.60259601576924e+18,-0.18896484375,-0.00103759765625,-0.0487060546875,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601578924e+18,-0.18927001953125,-0.000732421875,-0.0489501953125,0,1.9073486328125e-06,0
1.60259601580923e+18,-0.18878173828125,-0.00018310546875,-0.049560546875,1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601582923e+18,-0.18896484375,-0.00018310546875,-0.048095703125,0,3.814697265625e-06,-5.7220458984375e-06
1.60259601584924e+18,-0.18927001953125,-0.00103759765625,-0.04864501953125,0,1.9073486328125e-06,-3.814697265625e-06
1.60259601586924e+18,-0.1884765625,-0.0009765625,-0.0487060546875,0,0,-1.9073486328125e-06
1.60259601588923e+18,-0.1900634765625,-0.000732421875,-0.04925537109375,-3.814697265625e-06,1.9073486328125e-06,0
1.60259601590924e+18,-0.1884765625,-0.00048828125,-0.0498046875,-1.9073486328125e-06,0,1.9073486328125e-06
1.60259601592924e+18,-0.18878173828125,-0.00048828125,-0.0487060546875,1.9073486328125e-06,1.9073486328125e-06,0
1.60259601594923e+18,-0.18896484375,-0.001220703125,-0.04840087890625,0,0,-3.814697265625e-06
1.60259601596923e+18,-0.1895751953125,-0.00079345703125,-0.04949951171875,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601598924e+18,-0.18817138671875,-0.00018310546875,-0.0489501953125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601600923e+18,-0.1898193359375,-0.00128173828125,-0.04840087890625,1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601602923e+18,-0.188232421875,0.0001220703125,-0.049560546875,1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601604924e+18,-0.188720703125,-0.000244140625,-0.0489501953125,-1.9073486328125e-06,1.9073486328125e-06,3.814697265625e-06
1.60259601606924e+18,-0.1900634765625,-0.001220703125,-0.04949951171875,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601608923e+18,-0.1884765625,-0.00079345703125,-0.04815673828125,-1.9073486328125e-06,-1.9073486328125e-06,0
1.60259601610923e+18,-0.188720703125,0.0001220703125,-0.04925537109375,0,0,0
1.60259601612924e+18,-0.18902587890625,-0.00103759765625,-0.04840087890625,-1.9073486328125e-06,-1.9073486328125e-06,0
1.60259601614923e+18,-0.1900634765625,-0.0009765625,-0.04949951171875,-1.9073486328125e-06,0,0
1.60259601616923e+18,-0.188720703125,-0.00048828125,-0.04949951171875,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601618923e+18,-0.1884765625,-0.00018310546875,-0.049560546875,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601620922e+18,-0.18951416015625,-0.00128173828125,-0.04840087890625,3.814697265625e-06,0,-1.9073486328125e-06
1.60259601622923e+18,-0.1884765625,-0.00018310546875,-0.04949951171875,3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601624923e+18,-0.1895751953125,-0.000732421875,-0.0489501953125,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259601626924e+18,-0.188720703125,-0.00018310546875,-0.04901123046875,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601628923e+18,-0.188232421875,-0.000244140625,-0.0489501953125,0,3.814697265625e-06,-1.9073486328125e-06
1.60259601630923e+18,-0.1900634765625,-0.0009765625,-0.05035400390625,0,0,-1.9073486328125e-06
1.60259601632923e+18,-0.188720703125,-0.00048828125,-0.04840087890625,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601634922e+18,-0.18902587890625,-0.00018310546875,-0.0487060546875,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259601636923e+18,-0.18896484375,-0.0020751953125,-0.04840087890625,0,1.9073486328125e-06,0
1.60259601638923e+18,-0.1895751953125,-0.00018310546875,-0.04949951171875,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601640922e+18,-0.1884765625,-0.000732421875,-0.0489501953125,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601642922e+18,-0.188720703125,-0.000244140625,-0.04840087890625,-3.814697265625e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259601644923e+18,-0.18951416015625,-0.0009765625,-0.05010986328125,0,0,1.9073486328125e-06
1.60259601646923e+18,-0.1900634765625,-0.00152587890625,-0.0487060546875,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601648922e+18,-0.1884765625,-0.000732421875,-0.0498046875,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601650923e+18,-0.1895751953125,-0.00048828125,-0.04925537109375,-1.9073486328125e-06,-1.9073486328125e-06,0
1.60259601652923e+18,-0.18792724609375,-0.00048828125,-0.04754638671875,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601654922e+18,-0.18768310546875,0.0003662109375,-0.04949951171875,0,0,-1.9073486328125e-06
1.60259601656922e+18,-0.1903076171875,-0.00128173828125,-0.049560546875,3.814697265625e-06,1.9073486328125e-06,0
1.60259601658923e+18,-0.18792724609375,0.0003662109375,-0.04925537109375,0,0,0
1.60259601660922e+18,-0.19036865234375,-0.0020751953125,-0.04949951171875,0,0,0
1.60259601662922e+18,-0.18902587890625,-0.000244140625,-0.04949951171875,1.9073486328125e-06,-1.9073486328125e-06,0
1.60259601664923e+18,-0.18975830078125,-0.00177001953125,-0.0487060546875,-1.9073486328125e-06,1.9073486328125e-06,5.7220458984375e-06
1.60259601666923e+18,-0.18768310546875,6.103515625e-05,-0.04840087890625,-1.9073486328125e-06,0,0
1.60259601668922e+18,-0.18951416015625,-0.00048828125,-0.04949951171875,3.814697265625e-06,0,-1.9073486328125e-06
1.60259601670922e+18,-0.18878173828125,-0.000732421875,-0.04925537109375,0,0,-3.814697265625e-06
1.60259601672923e+18,-0.1900634765625,-0.00128173828125,-0.04840087890625,0,-1.9073486328125e-06,3.814697265625e-06
1.60259601674922e+18,-0.18792724609375,0.0006103515625,-0.049560546875,0,-1.9073486328125e-06,0
1.60259601676922e+18,-0.18951416015625,-0.0009765625,-0.0491943359375,0,0,0
1.60259601678923e+18,-0.18927001953125,-0.000732421875,-0.04901123046875,0,1.9073486328125e-06,0
1.60259601680923e+18,-0.188232421875,-0.00018310546875,-0.04864501953125,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601682922e+18,-0.188720703125,-0.00048828125,-0.04901123046875,0,-1.9073486328125e-06,-5.7220458984375e-06
1.60259601684922e+18,-0.1895751953125,-0.0009765625,-0.04949951171875,-1.9073486328125e-06,0,-3.814697265625e-06
1.60259601686923e+18,-0.18927001953125,-0.000244140625,-0.04925537109375,0,1.9073486328125e-06,0
1.60259601688922e+18,-0.18927001953125,-0.00128173828125,-0.0478515625,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601690922e+18,-0.1884765625,0.0003662109375,-0.04949951171875,0,0,0
1.60259601692922e+18,-0.18975830078125,-0.00152587890625,-0.04949951171875,1.9073486328125e-06,-1.9073486328125e-06,-3.814697265625e-06
1.60259601694921e+18,-0.18902587890625,-0.00128173828125,-0.04840087890625,0,1.9073486328125e-06,1.9073486328125e-06
1.60259601696922e+18,-0.18902587890625,-0.00048828125,-0.04901123046875,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259601698922e+18,-0.18817138671875,-0.00042724609375,-0.04840087890625,-3.814697265625e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601700923e+18,-0.18902587890625,-0.000244140625,-0.0491943359375,1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601702922e+18,-0.18817138671875,-0.00042724609375,-0.05010986328125,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601704922e+18,-0.19036865234375,-0.000732421875,-0.04925537109375,-3.814697265625e-06,3.814697265625e-06,-3.814697265625e-06
1.60259601706922e+18,-0.18902587890625,-0.00048828125,-0.04949951171875,0,3.814697265625e-06,-1.9073486328125e-06
1.60259601708921e+18,-0.1873779296875,-0.00018310546875,-0.04815673828125,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601710922e+18,-0.18951416015625,-0.000732421875,-0.04949951171875,1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601712922e+18,-0.18902587890625,-0.00103759765625,-0.0478515625,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601714921e+18,-0.18927001953125,-0.00042724609375,-0.05010986328125,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601716922e+18,-0.18927001953125,-0.0018310546875,-0.04754638671875,0,1.9073486328125e-06,0
1.60259601718922e+18,-0.188232421875,6.103515625e-05,-0.0498046875,0,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601720922e+18,-0.18975830078125,-0.000732421875,-0.04925537109375,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601722921e+18,-0.18768310546875,0.0001220703125,-0.04864501953125,-1.9073486328125e-06,0,-1.9073486328125e-06
1.60259601724922e+18,-0.1900634765625,-0.00128173828125,-0.0489501953125,0,0,-1.9073486328125e-06
1.60259601726922e+18,-0.1884765625,-0.00048828125,-0.04901123046875,0,0,0
1.60259601728921e+18,-0.1895751953125,-0.0009765625,-0.0489501953125,0,0,0
1.60259601730921e+18,-0.188720703125,-0.000244140625,-0.0489501953125,-3.814697265625e-06,0,-1.9073486328125e-06
1.60259601732922e+18,-0.18951416015625,-0.00152587890625,-0.0498046875,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601734921e+18,-0.1884765625,0.0003662109375,-0.0489501953125,0,1.9073486328125e-06,0
1.60259601736921e+18,-0.1895751953125,-0.0018310546875,-0.0487060546875,0,1.9073486328125e-06,0
1.60259601738922e+18,-0.18817138671875,0.0006103515625,-0.0489501953125,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06
1.60259601740922e+18,-0.18902587890625,-0.00152587890625,-0.0498046875,-3.814697265625e-06,0,-1.9073486328125e-06
1.60259601742921e+18,-0.18896484375,6.103515625e-05,-0.04925537109375,0,3.814697265625e-06,0
1.60259601744921e+18,-0.1884765625,-0.000732421875,-0.0489501953125,3.814697265625e-06,3.814697265625e-06,0
1.60259601746922e+18,-0.18878173828125,-0.000732421875,-0.04925537109375,-1.9073486328125e-06,0,0
1.60259601748921e+18,-0.18951416015625,-0.00048828125,-0.0487060546875,-1.9073486328125e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601750921e+18,-0.18902587890625,-0.0009765625,-0.04864501953125,0,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601752922e+18,-0.18792724609375,6.103515625e-05,-0.049560546875,0,0,-1.9073486328125e-06
1.6025960175492e+18,-0.18896484375,-0.000732421875,-0.0498046875,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601756921e+18,-0.19012451171875,-0.00128173828125,-0.04864501953125,-1.9073486328125e-06,3.814697265625e-06,1.9073486328125e-06
1.60259601758921e+18,-0.18927001953125,-0.000732421875,-0.0498046875,1.9073486328125e-06,0,1.9073486328125e-06
1.60259601760922e+18,-0.1876220703125,-0.00048828125,-0.04840087890625,-1.9073486328125e-06,1.9073486328125e-06,0
1.60259601762921e+18,-0.18878173828125,-0.00018310546875,-0.04901123046875,1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601764921e+18,-0.1903076171875,-0.00128173828125,-0.04925537109375,0,-1.9073486328125e-06,0
1.60259601766922e+18,-0.188232421875,-0.00018310546875,-0.04949951171875,1.9073486328125e-06,3.814697265625e-06,0
1.6025960176892e+18,-0.18896484375,-0.00048828125,-0.04840087890625,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601770921e+18,-0.1884765625,0.0001220703125,-0.04925537109375,0,1.9073486328125e-06,0
1.60259601772921e+18,-0.1900634765625,-0.00103759765625,-0.0489501953125,-3.814697265625e-06,0,-1.9073486328125e-06
1.60259601774922e+18,-0.18743896484375,0.0003662109375,-0.0489501953125,-1.9073486328125e-06,1.9073486328125e-06,-1.9073486328125e-06
1.60259601776921e+18,-0.188720703125,-0.000732421875,-0.05010986328125,0,-1.9073486328125e-06,-1.9073486328125e-06
1.60259601778921e+18,-0.188720703125,-0.00048828125,-0.04754638671875,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259601780921e+18,-0.1898193359375,-0.000732421875,-0.0489501953125,0,0,1.9073486328125e-06
1.6025960178292e+18,-0.1898193359375,-0.00152587890625,-0.049560546875,-1.9073486328125e-06,5.7220458984375e-06,-1.9073486328125e-06
1.60259601784921e+18,-0.18817138671875,0.00030517578125,-0.04949951171875,-3.814697265625e-06,0,-1.9073486328125e-06
1.60259601786921e+18,-0.19012451171875,-0.00128173828125,-0.049560546875,-1.9073486328125e-06,1.9073486328125e-06,0
1.6025960178892e+18,-0.1873779296875,-0.00067138671875,-0.04864501953125,1.9073486328125e-06,-1.9073486328125e-06,0
1.60259601790921e+18,-0.18951416015625,-0.000244140625,-0.0489501953125,1.9073486328125e-06,0,0
1.60259601792921e+18,-0.18902587890625,-0.000732421875,-0.049560546875,1.9073486328125e-06,0,0
1.60259601794921e+18,-0.1884765625,-0.000732421875,-0.04864501953125,-1.9073486328125e-06,3.814697265625e-06,-3.814697265625e-06
1.6025960179692e+18,-0.1898193359375,-0.00128173828125,-0.049560546875,0,1.9073486328125e-06,-3.814697265625e-06
1.60259601798921e+18,-0.18896484375,-0.00018310546875,-0.0489501953125,-1.9073486328125e-06,0,0
1.60259601800921e+18,-0.18878173828125,-0.0009765625,-0.0487060546875,0,1.9073486328125e-06,0
1.6025960180292e+18,-0.18975830078125,-0.000732421875,-0.0491943359375,1.9073486328125e-06,0,1.9073486328125e-06
1.6025960180492e+18,-0.18927001953125,-0.00048828125,-0.04925537109375,-1.9073486328125e-06,3.814697265625e-06,-1.9073486328125e-06
1.60259601806921e+18,-0.18768310546875,6.103515625e-05,-0.04840087890625,1.9073486328125e-06,1.9073486328125e-06,0
1.6025960180892e+18,-0.1900634765625,-0.00152587890625,-0.0487060546875,0,0,0
1.6025960181092e+18,-0.1884765625,-0.00048828125,-0.04925537109375,0,1.9073486328125e-06,-1.9073486328125e-06
1.60259601812921e+18,-0.1898193359375,-0.00128173828125,-0.0498046875,-1.9073486328125e-06,0,-3.814697265625e-06
1.60259601814921e+18,-0.18792724609375,0.0003662109375,-0.04864501953125,0,0,1.9073486328125e-06
1.6025960181692e+18,-0.1898193359375,-0.00103759765625,-0.0487060546875,3.814697265625e-06,-1.9073486328125e-06,-1.9073486328125e-06
1.6025960181892e+18,-0.18768310546875,0.0001220703125,-0.0498046875,-3.814697265625e-06,3.814697265625e-06,-3.814697265625e-06
